148	1,547,670.4
149	2,289,275.95
150	1,221,167.55
151	1,589,326.35
152	1,655,808.8
153	1,363,756.45
154	2,096,440.15
155	1,545,357.1
156	1,675,307.7
157	1,437,808.9
158	1,113,284
159	1,594,030.8
160	2,146,919.85
161	2,040,437.7
162	2,128,170.25
163	2,658,307.5
164	1,822,216.7
165	1,788,602.35
166	2,060,815.4
167	1,176,221.05
168	2,638,803.15
169	2,466,159.95
170	2,472,653.7
171	2,542,878.75
172	2,145,952.3
173	2,884,569.8
174	1,386,318.4
175	1,913,381
176	1,985,226.85
177	2,113,596.75
178	1,488,101.9
179	4,525,408.05
180	2,425,464.8
181	1,830,854.45
182	2,541,279.35
183	2,922,651.3
184	3,095,760.3
185	2,348,244.5
186	1,893,462.95
187	3,457,655.55
188	3,848,745.95
189	2,998,314.45
190	2,689,264.3
191	2,619,563.35
192	2,063,109.6
193	3,017,780.25
194	2,485,790
195	2,732,002.25
196	3,400,837.95
197	3,469,711.1
198	3,183,411.5
199	2,238,516.1
200	3,586,525.7
201	3,760,412.95
202	3,158,111
203	2,665,249.65
204	2,572,956
205	2,089,474.75
206	2,688,609.35
207	4,281,831.8
208	3,063,187.05
209	3,760,457.6
210	2,610,681.6
211	4,792,553.6
212	6,807,899.35
213	4,759,011.9
214	3,083,697.45
215	4,054,484.1
216	4,601,611.25
217	3,615,553.8
218	3,822,465.6
219	2,617,645.9
220	4,504,459.9
221	4,424,286.15
222	3,139,879
223	3,563,336.35
224	3,898,957.15
225	4,639,389.25
226	2,930,364.65
227	5,483,141.9
228	3,542,998.25
229	5,198,366.5
230	4,433,423.8
231	5,563,358.8
232	3,766,312.6
233	6,024,154.45
234	5,861,788.05
235	4,638,406.6
236	2,636,810.4
237	5,402,276.9
238	4,757,039.3
239	4,941,802.2
240	6,436,063.4
241	5,963,247.45
242	5,157,933
243	5,326,172.15
244	5,416,371.95
245	5,269,859.1
246	5,999,586.75
247	4,764,300.85
248	6,191,850.1
249	5,087,861.1
250	3,390,481.7
251	6,162,416.2
252	9,101,086.4
253	6,361,288.3
254	6,098,050.75
255	7,156,384.5
256	7,119,042.65
257	9,201,148.9
258	6,287,250.25
259	5,561,807.4
260	6,778,608.9
261	6,323,951.1
262	6,160,648.25
263	6,319,243.5
264	9,387,734.800000001
265	4,986,143.55
266	6,341,965.15
267	8,264,993.15
268	7,427,138.35
269	6,288,012.35
270	9,199,401.949999999
271	20,035,231.25
272	7,587,185.6
273	10,249,108.95
274	9,911,703.050000001
275	10,051,592.5
276	5,380,541.75
277	9,161,741.300000001
278	6,463,452.5
279	6,821,218.25
280	13,805,699.75
281	9,455,488.800000001
282	12,125,995.35
283	4,968,612.65
284	13,027,425.25
285	11,610,272.35
286	7,049,044.15
287	9,242,263.300000001
288	8,382,555.05
289	13,205,661.6
290	9,253,906.25
291	13,953,962.2
292	13,194,822
293	10,186,241.85
294	14,959,001.65
295	9,097,864.550000001
296	9,576,613.75
297	6,674,825.15
298	12,257,624.3
299	8,198,420.4
300	12,034,028.3
301	16,941,752.2
302	17,433,777.8
303	14,398,121.5
304	8,117,369.95
305	7,621,054.3
306	12,289,588.9
307	6,251,252.55
308	12,396,949.1
309	17,657,601.65
310	14,596,884.8
311	19,193,618.2
312	10,531,725.2
313	13,298,150.8
314	11,343,125.5
315	11,798,762.55
316	14,394,656.3
317	10,503,181.5
318	8,863,585.5
319	10,004,323.05
320	11,493,602.05
321	11,199,871.1
322	9,201,455.75
323	13,281,070.5
324	8,050,207.6
325	4,499,612.95
326	11,732,175.25
327	7,034,644.35
328	8,953,542.300000001
329	10,414,502.1
330	14,721,321
331	11,868,979.8
332	9,702,810.1
333	7,085,409.25
334	13,416,743.8
335	12,429,471.5
336	7,690,839.7
337	11,332,660.7
338	14,138,653.55
339	8,768,068
340	9,261,682.300000001
341	11,142,197.65
342	13,657,744.85
343	11,361,418.15
344	15,770,511.85
345	15,113,217.6
346	11,555,526.8
347	17,841,724.2
348	11,274,307.65
349	12,611,334.75
350	11,695,961.35
351	9,194,631.949999999
352	11,506,682.1
353	15,793,840.9
354	10,903,995.85
355	9,885,937.15
356	10,945,956.5
357	16,894,464.3
358	11,047,959.5
359	14,257,042.65
360	10,278,349.35
361	12,813,374.75
362	11,709,213.7
363	10,267,137.7
364	13,247,904.2
365	19,294,153.3
366	8,459,823.550000001
367	15,250,023.2
368	15,028,298.55
369	18,525,141.35
370	9,770,326.65
371	17,404,826.2
372	11,585,686.65
373	15,837,772.9
374	15,410,177.95
375	13,876,975.35
376	16,076,633.95
377	17,368,777
378	19,299,595.25
379	19,192,640.5
380	10,716,454.7
381	13,489,056
382	17,405,507.35
383	16,770,947.8
384	17,071,928.15
385	11,711,861.45
386	18,459,201.65
387	9,389,626.949999999
388	17,358,254.55
389	14,929,516.05
390	9,790,593.4
391	18,813,674.9
392	17,832,178.7
393	14,364,445.95
394	14,059,830.9
395	18,066,668
396	17,215,701.75
397	13,186,052.95
398	12,716,603.75
399	16,403,191.2
400	18,137,852.25
401	10,498,671.7
402	20,334,538.35
403	24,700,196.2
404	17,091,039.95
405	19,862,919.85
406	18,761,280.05
407	16,136,421.6
408	14,706,745.2
409	21,879,638.5
410	13,637,609.65
411	17,277,021.55
412	21,478,477.95
413	18,650,111
414	15,311,622.45
415	15,411,197.85
416	13,127,288.25
417	10,459,734.05
418	11,018,401.1
419	21,699,108.6
420	19,868,621.05
421	19,691,974.1
422	18,184,569.7
423	21,160,667.5
424	16,273,278.8
425	20,484,200.35
426	19,676,588.75
427	19,160,732.65
428	16,989,869.9
429	23,587,898.1
430	21,547,440.2
431	17,224,686.35
432	17,401,182.45
433	24,395,673.8
434	23,158,339.75
435	23,580,225.75
436	16,627,297.7
437	10,240,798
438	15,774,262.65
439	19,233,704.75
440	22,635,166.25
441	22,401,115.45
442	18,408,797
443	13,477,766.5
444	16,185,917.35
445	17,778,031.55
446	25,797,834.4
447	23,062,120.65
448	25,029,751.65
449	24,649,267.75
450	19,584,828.65
451	29,293,168.75
452	12,485,370.75
453	25,780,089.3
454	16,996,136.6
455	24,224,694.75
456	23,113,016.55
457	17,345,367.05
458	19,312,369.75
459	22,685,876.65
460	25,860,622.65
461	19,813,053.25
462	26,701,407.4
463	31,626,792.4
464	20,300,001.75
465	24,287,824.2
466	18,652,361.25
467	25,776,021.4
468	16,801,481.7
469	23,686,433.35
470	19,584,305.3
471	24,922,564.25
472	30,519,936.15
473	20,852,452.3
474	18,881,570.2
475	20,759,485.9
476	27,145,564.8
477	25,413,749.95
478	23,682,493.9
479	29,580,867.9
480	27,736,707.55
481	22,726,041.8
482	29,974,218.9
483	30,570,121.25
484	19,276,829.05
485	21,528,162.9
486	21,088,243.85
487	15,549,772.45
488	28,745,957.35
489	28,579,873.65
490	25,990,863.55
491	16,018,220.75
492	22,181,193.15
493	33,844,970.25
494	31,069,651.85
495	29,427,222.8
496	15,826,881
497	24,450,635.55
498	37,080,723.6
499	37,136,936.55
500	23,400,876.5
501	27,037,501.75
502	34,800,218.85
503	34,302,126.85
504	23,847,607.85
505	27,193,899.25
506	27,665,012.25
507	32,859,642.5
508	24,762,712.95
509	19,819,327.4
510	35,737,701.05
511	34,829,630.5
512	36,331,050.6
513	41,178,680.35
514	26,386,708.7
515	38,187,121.5
516	18,505,646.75
517	49,309,594.25
518	36,724,715.6
519	31,519,497.45
520	26,472,331.7
521	24,956,574.45
522	38,067,576.95
523	35,832,739.4
524	25,087,396.75
525	25,221,507.8
526	31,076,795.35
527	30,116,560.1
528	30,314,045.4
529	20,829,737.05
530	34,343,404.15
531	29,068,792.55
532	33,503,835.35
533	25,818,621.55
534	27,429,152.4
535	27,234,125.15
536	36,370,119.55
537	27,300,304.6
538	25,458,811.5
539	19,765,050.55
540	25,318,478.8
541	32,251,665.75
542	25,142,921.85
543	19,994,711.15
544	24,687,576.9
545	25,956,283.3
546	26,075,289.4
547	38,261,681.05
548	28,071,252.25
549	32,517,273.55
550	23,293,163.05
551	39,387,921.75
552	41,919,076.5
553	25,520,150.85
554	34,873,681.25
555	49,389,096.95
556	31,913,238.1
557	31,573,305.6
558	28,527,562.4
559	39,725,551.5
560	26,616,628.9
561	33,889,553.4
562	22,461,655.4
563	36,287,529.1
564	29,939,950.2
565	24,655,276.9
566	34,387,993.35
567	34,578,277.65
568	47,259,041.65
569	35,396,831.55
570	41,872,337.9
571	33,116,108.2
572	40,348,772.6
573	40,263,092.45
574	42,540,739.6
575	39,984,954.3
576	33,360,528.25
577	29,229,257.75
578	40,355,266.6
579	36,588,800.2
580	24,517,479.6
581	31,830,758.45
582	35,909,647.3
583	35,737,371.8
584	30,817,143.15
585	40,463,925.75
586	37,870,995.05
587	37,261,504.5
588	40,200,001.45
589	47,339,045.35
590	39,599,024.55
591	39,824,600.75
592	44,943,446
593	37,448,994.75
594	39,991,611.4
595	23,769,095.35
596	30,826,707.25
597	56,809,497.35
598	40,134,360.1
599	31,716,632.05
600	41,519,248
601	33,301,787.4
602	39,233,471.15
603	53,340,156.25
604	39,826,987.5
605	34,458,963.95
606	51,507,210.45
607	47,077,893
608	37,481,733.9
609	42,939,280.95
610	31,921,843.45
611	41,176,088.25
612	47,099,013.65
613	35,750,434.6
614	52,310,515.5
615	41,597,074.1
616	41,703,764.5
617	49,180,010.9
618	51,153,953.6
619	32,749,521
620	45,289,479.55
621	33,191,968
622	27,582,911.15
623	45,878,080.05
624	34,263,600
625	32,142,681.6
626	38,534,026.95
627	42,372,959.65
628	41,791,354.9
629	34,988,912.55
630	32,614,041.9
631	51,493,856.5
632	43,194,082.45
633	54,155,920.85
634	35,273,619.7
635	34,300,266.05
636	34,837,263.7
637	38,268,803.55
638	54,542,532.85
639	41,361,338.1
640	42,709,498.05
641	42,077,196.4
642	61,803,768.6
643	33,867,715.25
644	41,960,876.9
645	49,942,421.8
646	48,726,965.5
647	45,345,147.3
648	51,124,811.4
649	46,064,828.2
650	48,107,189.05
651	41,877,360.7
652	55,393,689.95
653	50,849,879.65
654	77,951,560.8
655	49,421,114.3
656	34,187,983.15
657	77,957,290.8
658	51,291,844.95
659	45,110,698.95
660	46,811,802.6
661	54,450,819.4
662	44,371,295.55
663	36,200,748.5
664	54,876,635.65
665	50,450,539.2
666	77,824,506.65000001
667	79,225,399.90000001
668	98,507,531.15000001
669	38,448,624.4
670	34,008,613.95
671	44,241,751.35
672	54,338,031.35
673	47,439,648.7
674	47,345,109.9
675	68,000,201.55
676	46,657,330.85
677	78,569,487.7
678	44,736,541.3
679	74,954,608.65000001
680	40,455,010.65
681	62,108,123.5
682	70,889,788.90000001
683	56,081,273.85
684	61,523,071.1
685	60,485,710.4
686	51,591,122.45
687	59,669,758.3
688	37,756,841.1
689	46,686,325.3
690	59,492,903.6
691	53,121,886.65
692	52,761,626.4
693	32,587,085.05
694	38,017,439.05
695	60,595,729.6
696	58,016,814.15
697	65,155,447.95
698	60,494,798.25
699	84,058,215.59999999
700	46,499,152.3
701	76,636,083.09999999
702	67,930,979.55
703	41,531,753.25
704	38,374,519.85
705	64,488,024.25
706	61,906,507.45
707	88,799,468.90000001
708	38,193,213.8
709	101,640,831.15
710	59,260,576.45
711	70,725,785
712	52,633,963.1
713	108,085,033.15
714	39,915,867.1
715	61,479,103.2
716	66,537,675.55
717	63,621,101.7
718	67,351,449.34999999
719	52,493,602.95
720	66,356,041.45
721	67,781,501.7
722	58,736,473.45
723	62,484,071
724	54,651,337.25
725	85,192,318.55
726	66,167,855.1
727	80,789,202.09999999
728	57,358,367.65
729	35,443,353.7
730	59,609,056.15
731	63,257,005.8
732	68,625,094.55
733	45,210,999.65
734	58,943,617.75
735	81,880,870.09999999
736	45,741,392.85
737	74,106,579.34999999
738	50,367,900.65
739	56,616,279.75
740	61,856,677.85
741	52,128,426.65
742	79,569,701.40000001
743	30,831,463.25
744	56,215,742.4
745	50,396,418.5
746	48,691,750.55
747	54,926,382.1
748	45,509,137.95
749	77,818,706.55
750	56,431,421.05
751	74,801,062.84999999
752	71,308,098.90000001
753	61,942,037.4
754	66,715,232.2
755	45,601,829.15
756	74,026,892.45
757	78,525,954.84999999
758	56,948,400.05
759	41,769,456.6
760	34,621,365.95
761	68,505,700.65000001
762	65,068,133.95
763	61,607,886.85
764	60,240,499.4
765	86,807,030.05
766	75,760,188.90000001
767	58,783,963.6
768	74,485,563.7
769	53,767,815.7
770	71,299,637.5
771	59,841,561.55
772	37,532,253.3
773	48,572,816.8
774	63,876,056.5
775	77,871,592.84999999
776	47,661,658.65
777	82,872,680.15000001
778	81,358,254.59999999
779	50,776,202.05
780	79,649,990.7
781	71,109,863.59999999
782	58,909,342.25
783	47,789,519.5
784	81,035,984.75
785	97,732,591.95
786	65,606,436.1
787	68,733,103.34999999
788	48,821,466.9
789	56,512,916.55
790	48,837,290.7
791	78,523,989.55
792	64,307,091
793	36,365,667.25
794	88,277,010.84999999
795	67,299,024.55
796	47,328,636.7
797	84,051,204.8
798	67,975,477.65000001
799	72,095,672.75
800	75,085,897.75
801	65,191,526.45
802	57,843,639.8
803	104,329,314.55
804	84,253,936.05
805	62,919,734.8
806	75,797,966.75
807	44,381,668.15
808	75,443,244.84999999
809	71,595,213.05
810	83,900,452.59999999
811	64,631,442.25
812	75,355,020.09999999
813	68,977,367.84999999
814	74,393,846.7
815	63,992,730.25
816	89,382,021.34999999
817	74,450,059.59999999
818	101,775,262.35
819	61,102,228.15
820	78,764,933.75
821	88,417,825.15000001
822	66,735,325.85
823	110,513,710.9
824	53,979,671
825	91,548,619.90000001
826	102,173,105.05
827	69,961,533.59999999
828	54,241,814.05
829	118,508,266.1
830	89,131,484.75
831	88,538,101.8
832	86,751,177.15000001
833	100,077,735
834	57,650,800.35
835	85,042,234.7
836	68,825,971
837	83,369,495.34999999
838	110,101,903.9
839	87,171,669.25
840	124,176,595
841	89,553,542.3
842	72,001,796.05
843	71,929,793.75
844	69,222,952.34999999
845	76,630,866.15000001
846	136,564,812.3
847	65,870,196.15
848	77,135,425.90000001
849	75,399,933
850	101,048,260.4
851	103,978,703.95
852	77,640,158
853	77,423,848.3
854	69,214,614.55
855	82,525,923.75
856	83,844,059.2
857	115,707,431.65
858	104,851,143.9
859	113,428,128.05
860	85,490,396.8
861	87,237,918.65000001
862	104,926,790.85
863	137,700,399.05
864	143,965,952.25
865	70,381,226.90000001
866	86,007,352.84999999
867	78,863,072.25
868	117,268,012.7
869	94,211,881.40000001
870	86,194,885.95
871	100,289,443.2
872	85,494,814.59999999
873	94,904,349.05
874	83,410,559.65000001
875	50,410,206.8
876	74,549,800.65000001
877	116,769,139.05
878	81,035,722.15000001
879	90,632,192.59999999
880	110,754,592.25
881	89,198,751.5
882	116,009,963.9
883	102,825,382.5
884	100,464,160.65
885	99,037,635.95
886	112,928,335.9
887	64,102,021.55
888	129,348,442
889	69,612,392.2
890	68,185,357.05
891	79,358,173.90000001
892	105,163,528.3
893	127,417,509.5
894	115,218,395.4
895	81,883,683.65000001
896	124,037,061.45
897	101,695,831.35
898	93,968,439.40000001
899	62,304,244.15
900	61,697,494.85
901	77,947,339.15000001
902	57,617,347.1
903	109,963,620.1
904	84,998,584.15000001
905	72,670,589.55
906	90,313,609.3
907	113,647,494.45
908	97,315,801.95
909	92,115,065.8
910	107,462,259.95
911	95,747,331.95
912	81,710,068.95
913	96,527,390.15000001
914	111,164,771.7
915	98,312,783.8
916	124,422,795.65
917	85,177,187.5
918	145,320,199.95
919	145,002,849.4
920	104,317,375.1
921	93,212,548.25
922	167,903,019.2
923	145,449,868.9
924	97,050,419.75
925	159,201,520.9
926	90,297,927.5
927	101,913,582.05
928	146,334,248.7
929	122,928,116.75
930	123,737,019.45
931	96,243,957.95
932	96,516,911
933	86,990,905.3
934	110,908,452.75
935	117,326,890.3
936	125,528,513.15
937	104,004,694.45
938	110,725,818.2
939	127,050,726.75
940	86,735,914.84999999
941	121,469,296.55
942	92,595,225
943	123,121,910.1
944	101,974,600.6
945	118,432,416.5
946	150,080,436.3
947	92,444,883.09999999
948	124,435,169.05
949	85,033,780.15000001
950	144,428,596.7
951	146,705,933.95
952	123,313,288.35
953	163,291,882.35
954	124,700,645.55
955	122,231,956.45
956	106,377,345.35
957	110,203,027.95
958	141,956,304.6
959	139,031,689.65
960	81,860,820.75
961	131,291,546.2
962	91,320,862.45
963	117,624,206.55
964	103,442,336.45
965	154,387,147.15
966	136,632,477.85
967	129,321,829.5
968	113,746,798.9
969	169,065,923.1
970	223,994,878
971	83,238,181.90000001
972	111,749,048.9
973	90,942,062.09999999
974	157,925,447.8
975	109,292,988.6
976	98,722,249.05
977	159,238,902.3
978	168,726,644.7
979	79,939,708.8
980	106,884,913.7
981	148,013,000.5
982	143,649,318.15
983	88,530,761.25
984	77,926,122.55
985	96,363,820.55
986	137,058,449.3
987	109,314,001.3
988	116,393,678.25
989	95,277,182.2
990	106,078,816.3
991	156,976,954.55
992	112,528,406.3
993	117,798,450.6
994	109,700,234.25
995	156,578,939.15
996	117,020,018.95
997	94,736,198.95
998	161,853,906.15
999	110,925,527.35
1,000	72,523,403.45
1,001	235,190,782.2
